"","Lab_ID","ID","time","Amt.N","Amt.C","sample.mass","d15N","d13C","per.N","per.C"
"493","MTA-RBT-10","rbt_18",0,0.059089419147729,0.208385132097829,0.447,13.6580909090909,-30.8196421086743,0.132191094290221,0.466185977847493
"494","MTA-RBT-10","rbt_18",3,0.055344987,0.204887408,0.438,12.56781818,-31.08911237,0.126358417,0.46777947
"495","MTA-RBT-10","rbt_18",6,NA,NA,0.464,13.91,-31.29,13.49,50.58
"496","MTA-RBT-10","rbt_18",9,NA,NA,0.455,13.43,-29.22,15.77,50.05
"497","Onerka-LWA-01","nerka_01",0,0.067339177,0.272031996,0.5,12.6211,-30.79106347,0.134678354,0.544063992
"498","Onerka-LWA-01","nerka_01",3,0.081221314,0.224862668,0.464,13.08172727,-29.8611661,0.175045936,0.484617819
"499","Onerka-LWA-03","nerka_01",6,NA,NA,NA,NA,NA,NA,NA
"500","Onerka-LWA-01","nerka_01",9,NA,NA,NA,NA,NA,NA,NA
"501","Onerka-LWA-02","nerka_02",0,0.054462845,0.278707963,0.448,15.0951,-31.67653505,0.12156885,0.622115989
"502","Onerka-LWA-02","nerka_02",3,0.071780101,0.209205339,0.441,15.23472727,-29.89227935,0.162766668,0.474388524
"503","Onerka-LWA-02","nerka_02",6,NA,NA,NA,NA,NA,NA,NA
"504","Onerka-LWA-02","nerka_02",9,NA,NA,NA,NA,NA,NA,NA
"505","Onerka-LWA-03","nerka_03",0,0.069001634,0.252073746,0.457,11.4941,-22.20869704,0.150988258,0.55158369
"506","Onerka-LWA-03","nerka_03",3,0.076517643,0.216337319,0.491,11.50272727,-21.60149553,0.155840413,0.440605539
"507","Onerka-LWA-03","nerka_03",6,NA,NA,NA,NA,NA,NA,NA
"508","Onerka-LWA-03","nerka_03",9,NA,NA,NA,NA,NA,NA,NA
"509","Onerka-LWA-04","nerka_04",0,0.051399591,0.266831369,0.43,10.9731,-23.85610051,0.119533933,0.620538068
"510","Onerka-LWA-04","nerka_04",3,0.073934721,0.229939001,0.464,11.37872727,-22.09338117,0.159342071,0.495558191
"511","Onerka-LWA-04","nerka_04",6,NA,NA,NA,NA,NA,NA,NA
"512","Onerka-LWA-04","nerka_04",9,NA,NA,NA,NA,NA,NA,NA
"513","Onerka-LWA-05","nerka_05",0,0.071419904,0.265339144,0.467,14.3121,-28.92093592,0.152933414,0.568178038
"514","Onerka-LWA-05","nerka_05",3,0.084982066,0.233529074,0.475,14.63772727,-28.13723559,0.178909613,0.491640155
"515","Onerka-LWA-05","nerka_05",6,NA,NA,NA,NA,NA,NA,NA
"516","Onerka-LWA-05","nerka_05",9,NA,NA,NA,NA,NA,NA,NA
"517","Onerka-LWA-06","nerka_06",0,0.052556228,0.190719435,0.491,12.3521,-22.0120589,0.10703916,0.388430622
"518","Onerka-LWA-06","nerka_06",3,0.078927933,0.228392534,0.471,13.08772727,-20.99185855,0.167575229,0.484909839
"519","Onerka-LWA-06","nerka_06",6,NA,NA,NA,NA,NA,NA,NA
"520","Onerka-LWA-06","nerka_06",9,NA,NA,NA,NA,NA,NA,NA
"521","Onerka-LWA-07","nerka_07",0,0.076093116,0.271430462,0.488,11.8491,-22.5044402,0.155928517,0.556209964
"522","Onerka-LWA-07","nerka_07",3,0.072022659,0.198834207,0.42,11.46172727,-21.54885135,0.171482522,0.47341478
"523","Onerka-LWA-07","nerka_07",6,NA,NA,NA,NA,NA,NA,NA
"524","Onerka-LWA-07","nerka_07",9,NA,NA,NA,NA,NA,NA,NA
"525","Onerka-LWA-08","nerka_08",0,0.07133324,0.255891901,0.475,11.6941,-22.54312922,0.150175242,0.538719792
"526","Onerka-LWA-08","nerka_08",3,0.069172049,0.201292384,0.464,11.96072727,-21.74716348,0.149077691,0.433819793
"527","Onerka-LWA-08","nerka_08",6,NA,NA,NA,NA,NA,NA,NA
"528","Onerka-LWA-08","nerka_08",9,NA,NA,NA,NA,NA,NA,NA
"529","Onerka-LWA-09","nerka_09",0,0.064185092,0.227199807,0.436,11.3591,-22.0490228,0.147213514,0.521100474
"530","Onerka-LWA-09","nerka_09",3,0.073618957,0.206179494,0.455,11.69972727,-20.95039315,0.161799906,0.453141745
"531","Onerka-LWA-09","nerka_09",6,NA,NA,NA,NA,NA,NA,NA
"532","Onerka-LWA-09","nerka_09",9,NA,NA,NA,NA,NA,NA,NA
"533","Onerka-LWA-10","nerka_10",0,0.057836924,0.217157362,0.444,12.3491,-22.33827919,0.130263342,0.489093158
"534","Onerka-LWA-10","nerka_10",3,0.062415369,0.179206639,0.476,11.49272727,-20.58678746,0.131124725,0.376484536
"535","Onerka-LWA-10","nerka_10",6,NA,NA,NA,NA,NA,NA,NA
"536","Onerka-LWA-10","nerka_10",9,NA,NA,NA,NA,NA,NA,NA
"537","Onerka-LWA-11","nerka_11",0,0.069053299,0.256482882,0.465,11.3821,-22.3812168,0.148501719,0.551576089
"538","Onerka-LWA-11","nerka_11",3,0.064993921,0.193042269,0.47,11.52572727,-21.16914815,0.138284938,0.410728231
"539","Onerka-LWA-11","nerka_11",6,NA,NA,NA,NA,NA,NA,NA
"540","Onerka-LWA-11","nerka_11",9,NA,NA,NA,NA,NA,NA,NA
"541","Onerka-LWA-12","nerka_12",0,0.0587694,0.20859659,0.439,11.8571,-22.38378037,0.13387107,0.475163076
"542","Onerka-LWA-12","nerka_12",3,0.079225122,0.222714129,0.457,12.14172727,-21.26618192,0.173359129,0.48733945
"543","Onerka-LWA-12","nerka_12",6,NA,NA,NA,NA,NA,NA,NA
"544","Onerka-LWA-12","nerka_12",9,NA,NA,NA,NA,NA,NA,NA
"545","Onerka-LWA-13","nerka_13",0,0.059886037,0.24051797,0.481,12.4391,-22.70335296,0.124503196,0.50003736
"546","Onerka-LWA-13","nerka_13",3,0.072657464,0.210887702,0.44,11.80472727,-21.31311935,0.165130599,0.479290232
"547","Onerka-LWA-13","nerka_13",6,NA,NA,NA,NA,NA,NA,NA
"548","Onerka-LWA-13","nerka_13",9,NA,NA,NA,NA,NA,NA,NA
"549","Onerka-LWA-14","nerka_14",0,0.060241028,0.225483853,0.434,11.5651,-22.03967289,0.138804212,0.519548048
"550","Onerka-LWA-14","nerka_14",3,0.081544726,0.230809426,0.472,12.03372727,-20.67202803,0.17276425,0.48900302
"551","Onerka-LWA-14","nerka_14",6,NA,NA,NA,NA,NA,NA,NA
"552","Onerka-LWA-14","nerka_14",9,NA,NA,NA,NA,NA,NA,NA
"553","Onerka-LWA-15","nerka_15",0,0.065016737,0.251282255,0.451,15.3531,-30.20042546,0.14416128,0.557166862
"554","Onerka-LWA-15","nerka_15",3,0.061311837,0.195116839,0.48,16.71972727,-29.64109296,0.127732993,0.406493414
"555","Onerka-LWA-15","nerka_15",6,NA,NA,NA,NA,NA,NA,NA
"556","Onerka-LWA-15","nerka_15",9,NA,NA,NA,NA,NA,NA,NA
"557","Onerka-LWA-16","nerka_16",0,0.073359854,0.257814698,0.469,11.8221,-22.10072636,0.156417599,0.549711509
"558","Onerka-LWA-16","nerka_16",3,0.065816654,0.193928176,0.428,11.72172727,-21.62971296,0.153777228,0.453103214
"559","Onerka-LWA-16","nerka_16",6,NA,NA,NA,NA,NA,NA,NA
"560","Onerka-LWA-16","nerka_16",9,NA,NA,NA,NA,NA,NA,NA
"561","Onerka-LWA-17","nerka_17",0,0.070273267,0.282804723,0.488,11.8231,-22.27755487,0.144002597,0.579517875
"562","Onerka-LWA-17","nerka_17",3,0.072511054,0.225079414,0.464,12.44572727,-21.6316943,0.156273824,0.485084945
"563","Onerka-LWA-17","nerka_17",6,NA,NA,NA,NA,NA,NA,NA
"564","Onerka-LWA-17","nerka_17",9,NA,NA,NA,NA,NA,NA,NA
"565","Onerka-LWA-18","nerka_18",0,0.073035696,0.251244263,0.475,11.2401,-21.44300158,0.153759359,0.528935291
"566","Onerka-LWA-18","nerka_18",3,0.076141786,0.225764057,0.48,12.32272727,-21.36363403,0.158628721,0.470341785
"567","Onerka-LWA-18","nerka_18",6,NA,NA,NA,NA,NA,NA,NA
"568","Onerka-LWA-18","nerka_18",9,NA,NA,NA,NA,NA,NA,NA
